,song_title,artists,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,song_and_artist
9493,flare guns,Quinn XCII,7cM9Kqto11iJpY2RwgVJSq,0.812,0.47200000000000003,1,-6.806,0,0.0603,0.26,0.0,0.285,0.457,92.95100000000001,240013,Flare Guns - Quinn XCII
9494,not ok,Kygo,6aoGtdWXBkYQ2O2wnyIz2x,0.618,0.66,11,-8.14,0,0.0372,0.0292,2.07e-06,0.325,0.408,105.0,210944,Not Ok - Kygo
9495,if we never met,John K,3D2H0RZzOXziswr9UHbpyb,0.958,0.376,8,-7.063,1,0.0523,0.171,0.0,0.13,0.331,107.964,145316,if we never met - John K
9496,all your'n,Tyler Childers,0fCwTrRNfoNk962ati8n2K,0.585,0.55,11,-7.3420000000000005,1,0.0255,0.408,3.97e-05,0.115,0.8390000000000001,78.176,218280,All Your'n - Tyler Childers
9497,when you die,MGMT,3td69vL9Py7Ai9wfXYnvji,0.645,0.938,11,-4.5569999999999995,0,0.0391,0.0946,0.0226,0.159,0.495,140.886,263880,When You Die - MGMT
9498,pleaser,Wallows,11zf7m4vw9Ze7cer9Nyhk1,0.49700000000000005,0.914,9,-4.308,1,0.0455,0.126,1.98e-05,0.27399999999999997,0.385,148.893,187896,Pleaser - Wallows
9499,wrong (feat. lil mosey),The Kid LAROI,1EWkw4Fa6IlnsAihLUlFFM,0.389,0.768,1,-4.765,1,0.256,0.038,0.0,0.11900000000000001,0.33399999999999996,90.146,183567,WRONG (feat. Lil Mosey) - The Kid LAROI
9500,out of love (feat. internet money),Lil Tecca,0IJA9KP6rT55jrP1YpTdhx,0.732,0.636,7,-6.162000000000001,0,0.0497,0.0847,0.0,0.24100000000000002,0.358,138.061,153627,Out Of Love (feat. Internet Money) - Lil Tecca
9501,repeat it (with gunna),Lil Tecca,4s6vwFgPdCtidpEw8KuQT6,0.743,0.687,11,-7.6129999999999995,0,0.309,0.0567,0.0,0.062,0.5820000000000001,108.685,190345,REPEAT IT (with Gunna) - Lil Tecca
9502,life itself,Glass Animals,32zkKx35Et6A515oZKxDkD,0.6990000000000001,0.67,1,-6.218999999999999,1,0.0347,0.0147,0.22,0.35600000000000004,0.556,111.988,281407,Life Itself - Glass Animals
9503,these days,Wallows,4gZDCOFuLCxCRWNhSEcOtJ,0.655,0.6679999999999999,0,-6.733,1,0.0272,0.0398,0.0302,0.0759,0.867,93.00299999999999,202627,These Days - Wallows
9504,tokyo drifting,Glass Animals,2MA6YoaFF7fnWqkuOAWjUg,0.715,0.43799999999999994,8,-9.874,0,0.0575,0.12,0.000139,0.107,0.418,128.905,216822,Tokyo Drifting - Glass Animals
9505,all too well (10 minute version) (taylor's version) (from the vault),Taylor Swift,5enxwA8aAbwZbf5qCHORXi,0.631,0.518,0,-8.771,1,0.0303,0.27399999999999997,0.0,0.08800000000000001,0.205,93.023,613027,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault) - Taylor Swift
9506,coronao now,El Alfa,1Av4ChDuM109uDHVn4fuqS,0.9390000000000001,0.732,6,-7.496,0,0.256,0.158,0.00457,0.12,0.716,118.022,215312,Coronao Now - El Alfa
9507,esskeetit,Lil Pump,31gUUwByx4pmnA8KAFkhhH,0.934,0.505,11,-7.648,1,0.168,0.0229,0.0,0.0867,0.691,139.93,181714,Esskeetit - Lil Pump
9508,remember when,Wallows,5naar7XewEOAjOywIp6Jjq,0.504,0.708,11,-5.896,0,0.0343,0.00112,0.000424,0.7879999999999999,0.51,82.009,155147,Remember When - Wallows
9509,big pimpin',JAY-Z,7m97yKVzPpXV9Z4ezEziOD,0.88,0.8140000000000001,11,-6.307,0,0.14,0.168,0.00672,0.0584,0.9420000000000001,138.083,283067,Big Pimpin' - JAY-Z
9510,"take my breath away - love theme from ""top gun""",Berlin,15MJ5NThPjj6xhPcts8MiY,0.49700000000000005,0.7190000000000001,6,-9.397,1,0.0266,0.0613,0.0,0.41100000000000003,0.547,95.76899999999999,255733,"Take My Breath Away - Love Theme from ""Top Gun"" - Berlin"
9511,out of time,The Weeknd,2SLwbpExuoBDZBpjfefCtV,0.65,0.76,0,-4.422,0,0.0446,0.255,0.0,0.33899999999999997,0.838,93.057,214194,Out of Time - The Weeknd
9512,is there someone else?,The Weeknd,0mL82sxCRjrs3br407IdJh,0.7020000000000001,0.586,9,-7.83,0,0.0313,0.0388,7.269999999999999e-05,0.156,0.608,134.951,199111,Is There Someone Else? - The Weeknd
9513,sorry for party rocking,LMFAO,48kwdkeHEJEuMzcKklPv5b,0.6,0.877,5,-4.351,1,0.165,0.00213,0.0,0.413,0.55,133.998,203973,Sorry For Party Rocking - LMFAO
9514,champagne showers,LMFAO,288EugdWdu9RZNh8EYXV0n,0.59,0.8240000000000001,7,-3.997,0,0.386,0.000826,1.11e-06,0.636,0.385,130.086,264080,Champagne Showers - LMFAO
9515,new thang,Redfoo,5hGSM1NIumwLgI0Y97X9xB,0.743,0.841,0,-5.189,1,0.0391,0.0156,0.0,0.133,0.8140000000000001,100.00299999999999,226800,New Thang - Redfoo
9516,let's get ridiculous,Redfoo,0S5otf3yhH2NIozxJPJTeV,0.654,0.938,5,-0.451,0,0.0721,0.149,0.0,0.0747,0.6659999999999999,127.994,215573,Let's Get Ridiculous - Redfoo
9517,jealous,Eyedress,0AKS1WVEOUSYa3D2ZyOJvM,0.474,0.9209999999999999,9,-10.431,0,0.0457,0.00491,0.85,0.47600000000000003,0.696,93.01,122339,Jealous - Eyedress
9518,romantic lover,Eyedress,7s5VQqrjBtrBgZL4pEa46S,0.6579999999999999,0.447,9,-9.299,0,0.0869,0.701,0.924,0.198,0.5379999999999999,184.31599999999997,86739,Romantic Lover - Eyedress
9519,something about you,Eyedress,6RiiSy9GzSwiyDEJDiMuKe,0.648,0.7809999999999999,9,-8.736,0,0.0271,0.0332,0.013000000000000001,0.305,0.8220000000000001,133.417,153313,Something About You - Eyedress
9520,glimpse of us,Joji,6xGruZOHLs39ZbVccQTuPZ,0.44,0.317,8,-9.258,1,0.0531,0.8909999999999999,4.78e-06,0.141,0.268,169.91400000000002,233456,Glimpse of Us - Joji
9521,about damn time,Lizzo,1PckUlxKqWQs3RlWXVBLw3,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.96600000000001,191822,About Damn Time - Lizzo
9522,wait for u (feat. drake & tems),Future,59nOXPmaKlBfGMDeOVGrIK,0.46299999999999997,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.33899999999999997,83.389,189893,WAIT FOR U (feat. Drake & Tems) - Future
9523,sunroof,Nicky Youre,4h4QlmocP3IuwYEj2j14p8,0.768,0.7140000000000001,10,-5.11,1,0.0401,0.35200000000000004,0.0,0.15,0.8420000000000001,131.44299999999998,163026,Sunroof - Nicky Youre
9524,everyday normal guy 2,Jon Lajoie,2hhFpD32iXUd4GaCu6T4wn,0.823,0.731,3,-4.273,1,0.307,0.42,0.0,0.306,0.8759999999999999,90.302,195693,Everyday Normal Guy 2 - Jon Lajoie
9525,shadow moses,Bring Me The Horizon,68osIGtVjM7QWVe6pazLHj,0.456,0.985,6,-2.949,1,0.207,0.00023500000000000002,0.0036799999999999997,0.10300000000000001,0.183,143.006,243320,Shadow Moses - Bring Me The Horizon
9526,i wanna be your slave,Måneskin,4pt5fDVTg5GhEvEtlz9dKk,0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.17800000000000002,0.958,132.507,173347,I WANNA BE YOUR SLAVE - Måneskin
9527,zitti e buoni,Måneskin,776AftMmFFAWUIEAb3lHhw,0.625,0.9390000000000001,4,-3.115,0,0.0669,0.0013800000000000002,0.0,0.424,0.644,102.999,194787,ZITTI E BUONI - Måneskin
9528,can you feel my heart,Bring Me The Horizon,0WSa1sucoNRcEeULlZVQXj,0.15,0.8590000000000001,4,-2.827,0,0.0595,0.00201,0.19399999999999998,0.387,0.354,170.52700000000002,228147,Can You Feel My Heart - Bring Me The Horizon
9529,coraline,Måneskin,7HMz8o0m7ASQ3ImFPfhWTY,0.363,0.6779999999999999,2,-4.939,0,0.0995,0.0299,0.0,0.324,0.321,162.124,300413,CORALINE - Måneskin
9530,torna a casa,Måneskin,3590AAEoqH50z4UmhMIY85,0.425,0.638,1,-3.1839999999999997,0,0.0759,0.426,0.0,0.177,0.45,81.396,230667,Torna a casa - Måneskin
9531,avalanche,Bring Me The Horizon,4EyPadLFhtWojU7mkT5hqT,0.426,0.934,7,-4.063,0,0.0685,2.97e-05,0.0089,0.113,0.285,160.077,262013,Avalanche - Bring Me The Horizon
9532,morirò da re,Måneskin,1aX0Ki80LFzzhqxqRlqbAV,0.605,0.8809999999999999,10,-2.563,1,0.153,0.12300000000000001,0.0,0.038,0.9279999999999999,193.78799999999998,157880,Morirò da Re - Måneskin
9533,beggin',Madcon,4YeKAwFn69ehnciOfi7Sbf,0.715,0.7959999999999999,4,-4.888999999999999,0,0.0534,0.0284,0.0,0.0658,0.431,129.04,218707,Beggin' - Madcon
9534,sleepwalking,Bring Me The Horizon,0gchQwxmBWj5no8NJ8b2yH,0.4,0.9590000000000001,2,-3.258,0,0.10300000000000001,0.00018700000000000002,4.21e-06,0.231,0.33899999999999997,149.062,230093,Sleepwalking - Bring Me The Horizon
9535,bang!,AJR,5FQPpxOXsvkMN6v18gtpwY,0.74,0.517,1,-6.233,0,0.0506,0.0183,0.0,0.0558,0.698,139.917,170858,Bang! - AJR
9536,burn the house down,AJR,0TkJIyL69RAUIbNwGub6uR,0.45399999999999996,0.66,0,-4.357,1,0.168,0.0364,0.0,0.18100000000000002,0.568,184.35299999999998,212374,Burn The House Down - AJR
9537,sober up (feat. rivers cuomo),AJR,5jiYx70OBzEI99jx1Gn3FN,0.648,0.62,5,-4.938,1,0.0276,0.284,0.0,0.0833,0.772,93.01100000000001,218763,Sober Up (feat. Rivers Cuomo) - AJR
9538,100 bad days,AJR,17FK4etx1u2NK60cptINMS,0.626,0.639,10,-5.62,1,0.085,0.0465,0.0,0.161,0.638,144.009,212783,100 Bad Days - AJR
9539,broken,Lund,4W8sUeokQKfHt1uTXp0Jq0,0.83,0.583,0,-2.052,1,0.0412,0.0563,0.0005,0.109,0.146,134.0,200673,Broken - Lund
9540,sick and tired (ft. machine gun kelly and travis barker),iann dior,0DILU9jjSTnCv1dcbUH3ib,0.748,0.49200000000000005,11,-8.584,1,0.0498,0.151,0.0,0.146,0.483,145.097,144000,Sick and Tired (ft. Machine Gun Kelly and Travis Barker) - iann dior
9541,rave,Dxrk ダーク,01kfSdF9zfcDLri5sSWEoL,0.716,0.748,8,-6.06,1,0.0356,0.235,0.8490000000000001,0.114,0.33799999999999997,119.91799999999999,169245,RAVE - Dxrk ダーク
9542,sahara,Hensonn,6nqdgUTiWt4JbABDurkxMI,0.615,0.521,2,-9.488,1,0.0318,0.146,0.772,0.11,0.045,115.016,171385,Sahara - Hensonn
9543,hot demon b!tches near u ! ! !,CORPSE,7v4pPS4A7NgY7bxFA3Etv3,0.7879999999999999,0.764,7,-4.053999999999999,1,0.254,0.009179999999999999,0.0,0.22399999999999998,0.841,100.095,96000,HOT DEMON B!TCHES NEAR U ! ! ! - CORPSE
9544,daywalker! (feat. corpse),Machine Gun Kelly,2NnJpRXIlx35Vij3bPZO0h,0.632,0.922,7,-2.173,1,0.0794,0.00558,1.8100000000000003e-05,0.0927,0.49700000000000005,88.97200000000001,137747,DAYWALKER! (feat. CORPSE) - Machine Gun Kelly
9545,disaster,KSLV Noh,0PGAJ37n4O2AslZosr1YGx,0.8240000000000001,0.613,0,-6.042999999999999,1,0.094,0.0158,0.348,0.159,0.511,117.051,84138,Disaster - KSLV Noh
9546,close eyes,DVRST,3CLSHJv5aUROAN2vfOyCOh,0.784,0.5720000000000001,0,-9.853,1,0.0573,0.0748,0.843,0.139,0.209,96.181,132346,Close Eyes - DVRST
9547,inferno,Sub Urban,6e2YNCn1sP5eqnUe17vtxv,0.82,0.611,9,-5.02,0,0.122,0.0766,2.5e-05,0.0684,0.637,127.883,133134,INFERNO - Sub Urban
9548,memories,Conan Gray,5UXJzLFdBn6u9FJTCnoHrH,0.34,0.684,11,-6.306,1,0.044000000000000004,0.00979,0.0,0.348,0.556,112.969,248819,Memories - Conan Gray
9549,wish you were sober,Conan Gray,0kn2gu8Pd03DiYHzRvX2Xk,0.701,0.728,2,-5.226,1,0.0468,0.0178,0.0,0.17,0.696,91.071,168880,Wish You Were Sober - Conan Gray
9550,people watching,Conan Gray,3TFoEJe5zNuHZStRboWPxg,0.53,0.5920000000000001,5,-7.281000000000001,1,0.0534,0.381,0.0,0.294,0.544,125.721,158537,People Watching - Conan Gray
9551,lookalike,Conan Gray,4K3gM7kzX4POAfrs71HomN,0.434,0.302,10,-10.117,1,0.0378,0.7659999999999999,7.63e-06,0.149,0.17300000000000001,121.645,220867,Lookalike - Conan Gray
9552,astronomy,Conan Gray,2JN3ugW1cEahbYw0I5mw5U,0.474,0.34299999999999997,4,-8.571,0,0.027000000000000003,0.578,2.65e-05,0.305,0.152,145.115,243907,Astronomy - Conan Gray
9553,unholy (feat. kim petras),Sam Smith,3nqQXoyQOWXiESFLlDF1hG,0.7140000000000001,0.47200000000000003,2,-7.375,1,0.0864,0.013000000000000001,4.51e-06,0.266,0.23800000000000002,131.121,156943,Unholy (feat. Kim Petras) - Sam Smith
9554,bad habit,Steve Lacy,4k6Uh1HXdhtusDW5y8Gbvy,0.6859999999999999,0.494,1,-7.093,1,0.0355,0.613,5.7999999999999994e-05,0.402,0.7,168.946,232067,Bad Habit - Steve Lacy
9555,n side,Steve Lacy,24G1PXBWoRgV0wDXZKwxzz,0.838,0.536,2,-6.287999999999999,1,0.0435,0.07200000000000001,0.000259,0.20800000000000002,0.89,119.956,224444,N Side - Steve Lacy
9556,some,Steve Lacy,4riDfclV7kPDT9D58FpmHd,0.784,0.5539999999999999,7,-6.417000000000001,1,0.03,0.00548,0.254,0.0995,0.634,104.01,118393,Some - Steve Lacy
9557,music for a sushi restaurant,Harry Styles,5LYMamLv12UPbemOaTPyeV,0.72,0.715,11,-4.652,1,0.04,0.258,0.0568,0.107,0.35700000000000004,107.041,193813,Music For a Sushi Restaurant - Harry Styles
9558,little freak,Harry Styles,3i058E8uxTsYqJ5NWZzqSj,0.5589999999999999,0.535,3,-7.723,1,0.039,0.7190000000000001,0.000143,0.0954,0.402,141.96,202183,Little Freak - Harry Styles
9559,daylight,Harry Styles,51Zw1cKDgkad0CXv23HCMU,0.6859999999999999,0.445,0,-7.189,1,0.0398,0.484,0.00144,0.175,0.626,145.5,164533,Daylight - Harry Styles
9560,late night talking,Harry Styles,1qEmFfgcLObUfQm0j1W2CK,0.7140000000000001,0.728,10,-4.595,1,0.0468,0.298,0.0,0.106,0.9009999999999999,114.99600000000001,177955,Late Night Talking - Harry Styles
9561,grapejuice,Harry Styles,4j6kId9QIqhoXvqHKgSKa0,0.645,0.721,5,-4.394,1,0.0336,0.35700000000000004,0.14300000000000002,0.204,0.88,182.928,191959,Grapejuice - Harry Styles
9562,matilda,Harry Styles,6uvh0In7u1Xn4HgxOfAn8O,0.507,0.294,2,-10.0,1,0.04,0.8959999999999999,1.9699999999999998e-05,0.0966,0.386,114.199,245964,Matilda - Harry Styles
9563,cinema,Harry Styles,35TyJIMR3xRouUuo2sjS6v,0.8290000000000001,0.644,9,-7.696000000000001,0,0.0427,0.354,0.0511,0.0944,0.8959999999999999,105.993,243508,Cinema - Harry Styles
9564,daydreaming,Harry Styles,69w5X6uTrOaWM32IetSzvO,0.7070000000000001,0.8109999999999999,4,-5.297999999999999,0,0.0304,0.311,0.0152,0.131,0.899,113.971,187342,Daydreaming - Harry Styles
9565,keep driving,Harry Styles,2NcQic8JxdjAlAHuNbOIRE,0.721,0.479,9,-9.669,1,0.226,0.321,0.00156,0.182,0.902,164.94799999999998,140242,Keep Driving - Harry Styles
9566,satellite,Harry Styles,0rzaRSujxA0bKyjJl6vHYq,0.5760000000000001,0.457,0,-6.473,1,0.0304,0.14300000000000002,3.05e-05,0.0917,0.301,138.984,218577,Satellite - Harry Styles
9567,love of my life,Harry Styles,1mw0RgNXIpYRyyCdBQbLgA,0.555,0.536,7,-8.232999999999999,1,0.0452,0.669,0.0,0.0623,0.203,118.057,191638,Love Of My Life - Harry Styles
9568,something in the orange,Zach Bryan,3WMj8moIAXJhHsyLaqIIHI,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.14800000000000002,175.21200000000002,228013,Something in the Orange - Zach Bryan
9569,heading south,Zach Bryan,2Dct3GykKZ58hpWRFfe2Qd,0.68,0.24600000000000002,4,-14.112,1,0.057999999999999996,0.7829999999999999,0.0,0.106,0.38799999999999996,110.23,171693,Heading South - Zach Bryan
9570,super freaky girl,Nicki Minaj,2yjlYDiNiQkdxVqTlaSrlX,0.951,0.878,2,-2.565,1,0.21100000000000002,0.0509,1.6100000000000002e-05,0.321,0.9229999999999999,133.014,170977,Super Freaky Girl - Nicki Minaj
9571,jimmy cooks (feat. 21 savage),Drake,3F5CgOj3wFlRv51JsHbxhe,0.529,0.6729999999999999,0,-4.711,1,0.175,0.000307,2.41e-06,0.09300000000000001,0.366,165.921,218365,Jimmy Cooks (feat. 21 Savage) - Drake
9572,i'm good (blue),David Guetta,4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,7,-3.673,0,0.0343,0.0038299999999999996,7.07e-06,0.371,0.304,128.04,175238,I'm Good (Blue) - David Guetta
9573,crazy what love can do,David Guetta,1WCEAGGRD066z2Q89ObXTq,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.46399999999999997,122.87200000000001,169756,Crazy What Love Can Do - David Guetta
9574,love tonight (david guetta remix edit),Shouse,2prnn41CblB8B4yWACDljP,0.621,0.9890000000000001,10,-4.225,0,0.0434,0.015,0.35700000000000004,0.184,0.0348,126.00200000000001,158095,Love Tonight (David Guetta Remix Edit) - Shouse
9575,heartbreak anthem (with david guetta & little mix),Galantis,5K6Ssv4Z3zRvxt0P6EKUAP,0.595,0.784,1,-4.878,1,0.102,0.21600000000000003,0.0,0.0608,0.479,124.111,183726,Heartbreak Anthem (with David Guetta & Little Mix) - Galantis
9576,remember (with david guetta),Becky Hill,6feiJqgHqeSvkGUzf11AYs,0.626,0.8640000000000001,8,-3.12,1,0.0378,0.0682,0.0,0.087,0.555,123.833,161387,Remember (with David Guetta) - Becky Hill
9577,i ain't worried,OneRepublic,4h9wh7iOZ0GGn8QVp4RAOB,0.7040000000000001,0.797,0,-5.9270000000000005,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486,I Ain't Worried - OneRepublic
9578,sunshine,OneRepublic,5r43qanLhUCdBj8HN3fa6B,0.6970000000000001,0.875,5,-4.621,1,0.034,0.13699999999999998,0.0,0.28,0.774,140.069,163855,Sunshine - OneRepublic
9579,someday,OneRepublic,6aDsgHPZsMztSbZernzlF8,0.5760000000000001,0.679,0,-7.237,1,0.034,0.0311,0.0,0.32299999999999995,0.213,121.005,187889,Someday - OneRepublic
9580,cooped up (with roddy ricch),Post Malone,3RSNYrTfBFBv4NTRfKNp2M,0.669,0.773,0,-5.619,1,0.153,0.038,0.0,0.113,0.377,93.92299999999999,185857,Cooped Up (with Roddy Ricch) - Post Malone
9581,i like you (a happier song) (with doja cat),Post Malone,0EFehFdU9HbOBzxzJ60IjE,0.733,0.67,5,-6.0089999999999995,1,0.0751,0.121,0.0,0.121,0.47200000000000003,100.964,192841,I Like You (A Happier Song) (with Doja Cat) - Post Malone
9582,one right now (with the weeknd),Post Malone,0UGyZR7RmVoYT0DBJCxTPy,0.682,0.764,1,-5.4110000000000005,1,0.0477,0.0363,0.0,0.10300000000000001,0.701,97.023,192721,One Right Now (with The Weeknd) - Post Malone
9583,puffin on zootiez,Future,1qMMYpVatbRITKCfq1gasi,0.883,0.657,8,-5.747999999999999,1,0.305,0.0603,0.0,0.128,0.284,124.992,172933,PUFFIN ON ZOOTIEZ - Future
9584,this is what falling in love feels like,JVKE,3rsZY9djzo1egB9OBJLuQ1,0.424,0.43799999999999994,11,-5.53,1,0.0553,0.617,0.0,0.0837,0.325,128.983,120308,this is what falling in love feels like - JVKE
9585,bound 2,Kanye West,3sNVsP50132BTNlImLx70i,0.36700000000000005,0.665,1,-2.821,1,0.0465,0.145,0.0,0.113,0.31,148.91299999999998,229147,Bound 2 - Kanye West
9586,true love,Kanye West,06JvOZ39sK8D8SqiqfaxDU,0.7120000000000001,0.861,5,-5.487,0,0.25,0.0182,6.09e-06,0.511,0.38799999999999996,84.042,148571,True Love - Kanye West
9587,jail,Kanye West,6d8HN8MqqbqrEUI2bvx0aG,0.45799999999999996,0.5710000000000001,4,-6.739,1,0.0949,0.535,0.000305,0.0846,0.586,110.01299999999999,297000,Jail - Kanye West
9588,off the grid,Kanye West,6LNoArVBBVZzUTUiAX2aKO,0.546,0.64,8,-5.582000000000001,1,0.37,0.0438,0.0,0.13699999999999998,0.63,137.72799999999998,339250,Off The Grid - Kanye West
9589,praise god,Kanye West,0WSEq9Ko4kFPt8yo3ICd6T,0.7979999999999999,0.545,1,-6.466,1,0.168,0.009040000000000001,9.48e-05,0.258,0.212,118.029,226653,Praise God - Kanye West
9590,moon,Kanye West,7CC6UbCs4iGsePSzFxYxNn,0.319,0.23600000000000002,5,-9.644,1,0.0318,0.898,1.62e-05,0.272,0.254,162.351,156091,Moon - Kanye West
9591,saint pablo,Kanye West,1o0kWPueYo94LIjPYOE5Nf,0.461,0.772,2,-3.98,0,0.375,0.282,0.0,0.17800000000000002,0.414,167.018,372113,Saint Pablo - Kanye West
9592,no more parties in la,Kanye West,0zLClc0emc6qUeV1p5nc99,0.508,0.9209999999999999,5,-1.6440000000000001,1,0.303,0.24600000000000002,0.0,0.221,0.6809999999999999,93.05799999999999,374413,No More Parties In LA - Kanye West
9593,all day,Kanye West,79reBHqpRoWXaQbjBBY3UC,0.861,0.6509999999999999,9,-4.718,0,0.111,0.0739,0.0,0.21100000000000002,0.42100000000000004,122.985,310907,All Day - Kanye West
9594,new slaves,Kanye West,4cAgkb0ifwn0FSHGXnr4F6,0.506,0.59,1,-4.322,1,0.076,0.165,1.09e-05,0.096,0.359,141.099,256093,New Slaves - Kanye West
9595,blood on the leaves,Kanye West,42GcjriRK6srwHkfbkBqVl,0.397,0.69,2,-4.1080000000000005,0,0.195,0.395,0.0,0.10099999999999999,0.36,172.07299999999998,359800,Blood On The Leaves - Kanye West
9596,gotta have it,JAY-Z,5Pt83OUaK3K9C2if4C5JOk,0.74,0.574,4,-6.938,1,0.245,0.41100000000000003,0.0,0.262,0.33,149.762,140747,Gotta Have It - JAY-Z
9597,dark fantasy,Kanye West,7yNK27ZTpHew0c55VvIJgm,0.599,0.5870000000000001,5,-5.919,1,0.0423,0.27399999999999997,0.0,0.16699999999999998,0.373,87.99799999999999,280787,Dark Fantasy - Kanye West
9598,gorgeous,Kanye West,23SZWX2IaDnxmhFsSLvkG2,0.598,0.713,6,-3.625,0,0.0326,0.0207,0.000175,0.431,0.11800000000000001,91.964,357653,Gorgeous - Kanye West
9599,good morning,Kanye West,6MXXY2eiWkpDCezVCc0cMH,0.48,0.631,7,-5.4879999999999995,1,0.11599999999999999,0.0791,0.000105,0.149,0.515,84.164,195093,Good Morning - Kanye West
9600,i wonder,Kanye West,7rbECVPkY5UODxoOUVKZnA,0.542,0.466,0,-8.665,1,0.0831,0.141,0.00044500000000000003,0.125,0.124,191.385,243440,I Wonder - Kanye West
9601,good life,Kanye West,4ZPdLEztrlZqbJkgHNw54L,0.439,0.8079999999999999,1,-6.881,1,0.34600000000000003,0.00305,0.0,0.439,0.48700000000000004,82.962,207000,Good Life - Kanye West
9602,everything i am,Kanye West,0NrtwAmRAdLxua31SzHvXr,0.631,0.623,8,-6.968999999999999,1,0.265,0.46299999999999997,1.7e-06,0.151,0.765,80.23,227893,Everything I Am - Kanye West
9603,heard 'em say,Kanye West,6yIjtVtnOBeC8SwdVHzAuF,0.7440000000000001,0.696,7,-8.312999999999999,0,0.162,0.0535,0.0454,0.128,0.563,95.07,203733,Heard 'Em Say - Kanye West
9604,slow jamz,Twista,3A4cpTBPaIQdtPFb5JxtaX,0.5589999999999999,0.733,2,-5.659,0,0.171,0.314,0.0,0.284,0.611,145.115,316053,Slow Jamz - Twista
9605,through the wire,Kanye West,4mmkhcEm1Ljy1U9nwtsxUo,0.5710000000000001,0.7390000000000001,7,-6.11,1,0.247,0.00865,5.21e-06,0.158,0.66,83.089,221227,Through The Wire - Kanye West
9606,freaking out the neighborhood,Mac DeMarco,3HlK8txWAdtKMrbsqX40pl,0.565,0.8320000000000001,8,-5.751,0,0.10800000000000001,0.0638,0.0288,0.386,0.847,143.303,173889,Freaking Out the Neighborhood - Mac DeMarco
9607,for the first time,Mac DeMarco,2R4AlwtrrkMaRKojcTIzmL,0.551,0.529,5,-10.469000000000001,0,0.0517,0.29600000000000004,0.0093,0.17800000000000002,0.521,75.515,182307,For the First Time - Mac DeMarco
9608,billie eilish.,Armani White,27ZZdyTSQWI7Cug2d2PkqV,0.9,0.509,1,-6.647,1,0.257,0.115,1.67e-06,0.0937,0.765,100.007,99283,BILLIE EILISH. - Armani White
9609,apocalypse,Cigarettes After Sex,3AVrVz5rK8Hrqo9YGiVGN5,0.369,0.467,5,-9.017999999999999,1,0.0274,0.0194,0.46,0.109,0.174,94.473,290147,Apocalypse - Cigarettes After Sex
9610,sunsetz,Cigarettes After Sex,69UqtTHfUKAJweQwEStRzC,0.41200000000000003,0.47700000000000004,9,-9.381,0,0.028999999999999998,0.0542,0.7979999999999999,0.0975,0.141,75.30199999999999,214680,Sunsetz - Cigarettes After Sex
9611,k.,Cigarettes After Sex,7LX4aXtvImhdgUHQBlo8Kp,0.45399999999999996,0.40399999999999997,3,-10.26,1,0.027000000000000003,0.146,0.8190000000000001,0.141,0.313,94.113,319560,K. - Cigarettes After Sex
9612,sweet,Cigarettes After Sex,3VSYkAf6f46i5ZkXOHORq1,0.44799999999999995,0.511,6,-9.084,1,0.0274,0.36200000000000004,0.823,0.129,0.11199999999999999,96.321,291640,Sweet - Cigarettes After Sex
9613,nothing's gonna hurt you baby,Cigarettes After Sex,3GhsBdS9ulPK3KCdwHRPhG,0.509,0.331,4,-14.083,1,0.0267,0.272,0.136,0.114,0.0957,96.848,286293,Nothing's Gonna Hurt You Baby - Cigarettes After Sex
9614,heavenly,Cigarettes After Sex,1Bh0UzthW8pKEnYg7v40Oa,0.539,0.431,8,-9.298,1,0.0249,0.628,0.653,0.11,0.122,105.156,288595,Heavenly - Cigarettes After Sex
9615,running up that hill (a deal with god) - 2018 remaster,Kate Bush,29d0nY7TzCoi22XBqDQkiP,0.625,0.5329999999999999,10,-11.902999999999999,0,0.0596,0.659,0.00266,0.0546,0.139,108.296,300840,Running Up That Hill (A Deal With God) - 2018 Remaster - Kate Bush
9616,wuthering heights,Kate Bush,5YSI1311X8t31PBjkBG4CZ,0.48100000000000004,0.392,1,-11.380999999999998,1,0.0312,0.366,0.0452,0.124,0.52,124.572,269067,Wuthering Heights - Kate Bush
9617,babooshka - 2018 remaster,Kate Bush,6VpNGCU2ig4NQmsLfALdJU,0.49,0.36200000000000004,5,-12.047,0,0.0382,0.762,1.1400000000000001e-05,0.0671,0.292,108.866,199227,Babooshka - 2018 Remaster - Kate Bush
9618,nail tech,Jack Harlow,3ioJs8DQw527GmqJIp5gZG,0.677,0.557,1,-8.408999999999999,1,0.0694,0.0050799999999999994,8.36e-06,0.0984,0.1,150.127,206385,Nail Tech - Jack Harlow
